home_fps,CARD_TYPE,total_qty_kg,num_cards
133,PH,0.1085308666509049,1
134,PH,19.196815670728085,2
13496,PH,10.717642689322448,1
13530,PH,14.054048759178595,1
136,PH,0.0388570564151548,1
1361,PH,0.1731076456326122,1
13656,PH,7.126559163846473,1
13741,PH,0.0,1
138,A,31.954754019298303,1
138,PH,12.334473563219685,4
14034,PH,0.7924191901119462,1
1408,A,34.23230292521974,1
14136,A,2.2080730833810374,1
14313,PH,17.201431188884985,1
14315,A,1.8789467545260268,1
14318,PH,0.0900471114595816,1
14324,A,0.9116093383725384,1
14327,PH,2.345535516279833,2
14328,A,26.573782762551385,2
14328,PH,10.707375175581236,1
14329,PH,72.10913374683673,4
14329,A,0.8377723190474005,1
14335,PH,8.899066919962605,1
14369,PH,13.947944916900521,2
14369,A,0.6098552581823103,1
14378,PH,3.531795771889773,1
14379,PH,19.87413806255431,3
14417,PH,21.158285157249956,2
14417,A,18.486115301885157,1
14421,A,1.1040593598567436,1
14421,PH,0.0826755382526791,1
14422,A,80.86446804732199,4
14422,PH,44.34966303177738,3
14424,PH,1.6573185354769273,4
14425,PH,11.960983180093468,2
14426,A,33.703830928313884,2
14426,PH,26.091273260192445,5
14430,PH,31.174187491180824,3
14448,PH,16.633960466517795,3
14450,PH,20.466273365598973,2
14454,PH,30.015425441123963,2
14456,PH,16.524098252238456,1
14458,PH,7.846080460587056,2
14460,PH,0.0,1
14463,PH,10.017930945376506,2
14469,PH,0.0,1
14472,PH,18.748917513794908,1
14474,PH,0.4687850198974579,1
14478,PH,19.884963263123183,1
14480,PH,2.7716360768908377,3
14484,PH,0.2669574385042384,1
14488,PH,25.68702471383854,2
14494,PH,22.99667315416609,2
14496,A,0.8815133600172008,1
14496,PH,0.0239509357893081,1
14499,PH,36.924611203881724,3
14500,PH,1.8586595520720397,1
14501,PH,6.9892743092986205,1
14504,PH,0.1449137251367443,1
14507,PH,2.934064756252668,1
14509,PH,32.3549182933536,4
14510,PH,18.11865194256337,2
14511,PH,21.39241483907844,2
14511,A,2.3195407578041305,1
14512,PH,14.603721618493962,1
14516,PH,9.56002815808172,1
14529,PH,14.541320318546587,1
14531,PH,10.831725384687942,3
14531,A,0.4787187730976412,1
14532,PH,0.0,1
14533,PH,25.704936854198678,3
14538,PH,14.249583675615412,2
14538,A,1.0402952116270583,1
14543,PH,20.7743701070284,1
14545,PH,15.086043179050483,3
14554,PH,2.155644768706079,2
14562,PH,0.0,1
14569,PH,6.927987015682513,1
14576,PH,0.0,1
14586,PH,0.7802507129890965,1
14589,PH,4.78499174725874,1
14605,PH,0.0,1
14606,PH,2.0970649174811955,1
14610,PH,14.030338126157709,1
14617,PH,15.23489299857037,1
14619,PH,3.512774639055718,1
1462,PH,0.6499025693309477,1
14621,PH,0.0857389275673716,1
14627,PH,8.905205133540498,1
14628,A,33.753080921926745,1
14630,PH,14.151277432530977,1
14633,A,30.881524643294195,1
14633,PH,0.0816095035375843,1
14640,A,0.8167670064611157,1
14644,A,0.6590266666080405,1
14650,PH,34.75968566439526,3
14651,PH,0.2936356492654222,1
14656,A,2.756326984873458,1
14660,A,1.038711433701392,1
14661,PH,0.0322841093008893,1
14663,PH,0.0524388808337009,1
14669,PH,40.943962064226405,4
14670,PH,0.0,1
14671,PH,27.36375649141697,5
14671,A,17.759207981538527,2
14674,PH,1.769613931529851,1
14676,PH,0.1276532102075556,1
14684,PH,1.769613931529851,1
14687,PH,18.798218559128397,1
14688,PH,2.20149101762044,1
14697,PH,26.616649584104174,4
14699,PH,12.483449196382313,2
14700,PH,0.0,1
14711,PH,1.2588963041011063,1
14717,PH,0.0,1
14724,PH,4.753704671242206,1
14727,PH,14.015091494004125,1
14737,PH,0.0,1
14738,PH,0.0,1
14746,PH,9.567324740295962,1
14751,PH,0.0,1
1476,PH,15.130855817806006,1
14763,PH,44.02102297649947,2
14764,PH,8.763943199108635,1
14764,A,1.2751962447236505,1
14775,PH,19.66497867403552,1
14780,PH,5.379824627227431,2
14782,PH,0.0387441985721133,1
14788,PH,7.496958621080725,1
14790,PH,0.2153557992825798,1
14793,A,3.322127114430625,1
14827,PH,5.008478484482765,2
14840,PH,0.140928122453199,2
14843,PH,14.822278057381515,1
14845,A,23.70344016374007,1
14851,A,72.09170853242156,3
14851,PH,24.742492265653357,3
14853,PH,1.7363582795265116,1
14859,PH,0.0,1
14860,A,1.755092938362801,1
14872,PH,38.8664599391744,6
14872,A,28.66092708928249,1
14874,A,0.7202253826584997,1
14888,PH,24.37537064512281,1
14888,A,0.5682140695425968,1
14897,S,4.197415717100041,1
14898,PH,14.034193709222311,1
14899,PH,28.952307500410893,2
14900,PH,0.3926557906342628,1
14924,A,0.9940568009498042,1
14936,PH,68.28076120806614,7
14940,A,36.05543545034478,2
14947,PH,18.667660617979863,1
14954,PH,0.0,1
14956,PH,29.71265984840729,2
14963,PH,0.2397310563460695,3
14965,A,16.28402756710764,1
14965,PH,6.506361029765511,1
14970,PH,45.189280377246845,6
14973,A,3.198577760292642,1
14979,PH,3.5123870569178557,3
14984,PH,13.85822450007158,1
14985,PH,1.3514527383440345,2
14988,A,36.07975537266906,1
14994,PH,37.07571890893785,3
14997,PH,0.0322841093008893,1
14998,PH,3.856138331286007,2
14999,A,32.34905914647963,1
15001,PH,2.0992206803753253,1
15003,PH,0.0,1
15008,PH,2.2480888901081935,2
15012,PH,0.0578405301074632,1
15013,S,14.53164842021352,1
15017,PH,0.0,1
15024,PH,6.369230627582534,2
15026,PH,18.735673313818303,1
15028,PH,0.0565971651404768,1
15030,A,3.3939073013717107,1
15032,PH,24.464574151256592,2
15041,A,15.108070096918794,1
15041,PH,1.0300742664267752,1
15044,PH,15.004829241175992,1
15049,PH,14.725035240213415,1
15051,PH,1.3988423603247409,1
15052,PH,0.2679906552594163,1
15054,PH,0.2114272423724431,1
15057,PH,0.9318651719975932,1
15058,PH,7.02372475726192,1
15070,PH,24.84407679043281,2
15072,PH,4.066975481429847,1
15077,S,14.140730229739564,1
15077,PH,13.945726148230044,1
15079,PH,28.579730821447743,2
15083,PH,19.80318656510542,1
15090,A,31.87693043571548,1
15090,PH,5.86971500520322,3
15099,PH,0.0171752282692254,1
15101,PH,0.1881364980162973,1
15104,PH,14.053628870513853,1
15119,PH,0.361794529559108,1
15130,PH,1.7786089747466354,3
15141,PH,8.830007758605273,1
15152,PH,0.0047434761775966,1
15155,PH,0.1272668680789688,1
15159,PH,0.1135549551346157,1
15176,PH,67.45879440161997,5
15176,A,35.3027411402284,1
15183,PH,22.05550411278199,3
15184,PH,14.231083343263956,1
15196,PH,0.8437041268950543,1
15211,PH,34.799897219407804,4
15213,PH,14.797721649792662,2
15218,PH,0.0056524101364079,1
15219,PH,1.8586595520720397,1
15224,PH,27.373611402705688,3
15225,PH,2.4785981913703616,1
15238,PH,10.071897737592664,2
15240,PH,7.513538218811991,3
15241,PH,0.8047462501240816,3
15245,PH,13.972945449496326,1
15247,PH,0.071997075906247,1
15248,PH,7.499346957569364,1
15249,PH,1.8165327960004976,1
15254,PH,1.4578182939588031,1
15254,A,0.9288395054516394,1
15255,PH,15.9032517667338,3
15257,PH,15.061300006772573,3
15259,PH,0.0095450157244252,1
15260,PH,17.424057105708396,4
15260,A,4.194580017295975,1
15264,PH,1.3800488101055777,1
15266,A,0.306798817500468,1
15267,PH,14.057557427423989,1
15271,PH,24.821018368297747,3
15273,PH,4.881392049166591,1
15280,PH,14.806463125531428,1
15285,PH,0.0604260267180427,1
15289,PH,5.374411903726527,1
15292,PH,14.034266683067845,1
15299,PH,25.043351664659923,2
15303,PH,23.035181849865985,2
15306,PH,14.795058756115235,1
15309,PH,43.13612935626301,6
1546,PH,19.789066802649728,1
15915,PH,16.265524013966598,1
16090,PH,0.1920752433242143,1
16234,PH,10.630595605089146,1
16733,PH,0.3231145905602527,1
16908,PH,7.446347352920845,1
16978,PH,10.702066127352472,1
17051,PH,10.75400228356652,1
17064,A,32.254174505709166,1
17090,PH,9.583636429185184,1
17103,PH,20.03198061941475,1
17105,PH,0.0199298359120456,1
17117,PH,0.2489920005776771,1
17123,PH,10.707375175581236,1
17154,PH,1.927187621039972,1
17325,PH,4.888462483526003,1
17338,PH,19.178104382221452,3
1735,PH,0.2154111513116614,1
17361,PH,1.9470245989480817,1
17365,PH,0.0910802171979677,1
1737,PH,14.057557427423989,1
17372,PH,10.779754274584567,1
17388,PH,8.879891730898885,1
17390,PH,6.9471165009589,1
17395,PH,20.721865973619835,1
17402,PH,0.0767721992139383,1
17406,PH,10.874655774753863,1
17421,PH,14.134560399988034,1
17468,PH,19.88943605847093,1
17545,PH,0.6795648336653197,1
17559,A,35.30717898832842,1
17559,PH,0.0387441985721133,1
17571,PH,14.289748783712518,1
17575,PH,0.0861185545494449,1
17579,PH,40.3488929399196,2
17582,PH,2.580711607045325,1
17583,A,16.800432909044666,1
17585,PH,30.64756987073584,2
17588,S,7.404816677710911,1
17588,A,0.6196497908975258,1
17590,A,0.1474781538421287,1
1760,PH,0.17765740622037,1
17641,PH,0.5699804895032883,1
17650,PH,13.972945449496326,1
17675,PH,41.350200265119696,2
17678,PH,0.3756687245171272,1
17679,PH,13.19637610532669,1
17681,PH,15.916391655697856,1
17690,PH,14.677772538085634,1
17695,A,3.699302159355965,1
17700,PH,14.247526746360482,2
17708,PH,0.014338089741014,1
17727,PH,8.787050600010303,1
1779,PH,19.313646698164664,1
17831,A,25.3263584591212,1
17833,PH,1.7988131143775388,1
17857,PH,14.134560399988034,1
17883,PH,10.055441417808495,1
17896,PH,10.585462567640596,1
17927,PH,7.242466740816092,1
17934,A,15.821911613263495,1
17941,PH,0.0133524401944143,1
17963,PH,7.431452712023878,1
17970,A,36.59947974399549,1
17976,PH,24.657280864853263,1
18,PH,0.0536813268883663,1
18671,A,36.291494961913024,1
18691,PH,25.249124819116403,2
1871,PH,14.054048759178595,1
18726,A,18.479945472133625,1
18726,PH,7.459435751597502,1
18727,PH,19.522553413854617,1
18729,PH,11.64664773498112,2
18731,PH,0.0322841093008893,1
18734,PH,14.134560399988034,1
18795,PH,4.673637508623758,1
18811,PH,24.479777688830723,1
18825,PH,4.099783514162851,1
18827,PH,15.83991821739031,2
18865,PH,10.037555024152926,2
18867,A,34.12704910314439,1
18924,PH,19.478111505619523,1
18928,PH,2.736910877536413,2
18949,A,5.281694111864262,2
18949,PH,0.274151346989625,1
18973,PH,25.49879215393822,1
18974,PH,0.1133378558157274,1
18977,PH,1.874058692623399,2
18980,PH,15.760983021636386,1
18984,PH,10.684636082004774,1
1928,PH,1.9884050100064368,1
19496,PH,10.605417090496102,1
19520,PH,0.0095450157244252,1
19527,PH,14.193859158156137,1
19529,A,0.3291666516352823,1
19533,PH,4.795952824892174,1
19536,PH,105.13931657138943,6
19539,PH,0.088161525383404,1
19543,PH,39.17679651178205,2
19549,A,23.190293689647696,2
19549,PH,4.205120082306533,2
19553,A,3.593950629570448,1
19561,PH,0.0954373776076259,2
19562,PH,10.71383526485246,1
19565,PH,14.122690998011713,1
19568,PH,14.906422865034587,1
19568,A,0.3748187421010806,1
19569,PH,62.76091577348941,6
19573,PH,1.372206326011775,1
19577,PH,0.077018662979817,1
19578,PH,0.3635344155707686,1
19589,PH,0.0,1
19590,A,16.82493379300071,1
19592,PH,0.3558300503642777,1
19593,PH,13.643021971879405,1
19596,PH,1.8200182157077724,1
19597,PH,7.3621487021901,1
19607,PH,9.264560188847458,3
19629,PH,18.80006656063008,1
19760,PH,0.0578405301074632,1
19784,PH,3.531795771889773,1
19787,PH,1.8524897223205112,1
1988,A,2.48647007952765,1
19987,A,23.72288925668449,1
20,PH,0.1133378558157274,1
200,PH,0.8971584147550655,2
20006,PH,10.583809546511734,1
20063,PH,7.380711611950482,1
20193,PH,6.937358222588619,1
20199,A,1.1283312956202398,1
20264,PH,0.0,1
20265,PH,17.107444970963844,2
20272,PH,0.0,1
20304,PH,0.107479596504423,1
20331,PH,0.0651576231791271,1
20349,PH,14.102088893375296,1
20363,PH,1.7998301019468468,1
20400,A,0.8132074563690036,1
20402,PH,14.60563921343102,1
20408,PH,1.4706959417082603,2
20413,A,32.81541826300655,1
20430,PH,0.0726982840311619,1
20438,PH,0.3139121995724815,1
20441,PH,0.230786334636943,1
20449,A,34.66776685224089,1
20454,PH,0.0387441985721133,1
20468,PH,0.0,1
20489,PH,14.508019238991832,1
20490,PH,0.1550328098672166,2
20491,S,10.684636082004774,1
20497,PH,14.036507955909237,1
20499,PH,0.0133524401944143,1
205,PH,32.31339063677051,3
20502,A,1.6849115480255068,1
20505,PH,9.279599617841042,2
20505,A,0.7701103576788252,1
20507,PH,24.829946098147296,1
20508,PH,14.172479154627386,1
20510,PH,0.2986116078748863,1
20516,A,35.37121347310712,1
20516,PH,12.445203165569065,3
20519,PH,7.843149117253341,1
20520,PH,26.582981199406028,2
20520,A,0.9768698124139082,1
20523,A,32.50179521927292,1
20524,PH,0.0,1
20530,A,33.79685062617994,1
20531,PH,3.6228178505731483,3
20533,PH,0.0524388808337009,1
20538,A,0.6386094768481192,1
20538,PH,0.032374113062417,1
20539,A,31.741636197418497,1
20541,PH,10.569795950041536,1
20557,A,17.443619275940176,1
20566,PH,7.431452712023878,1
20569,PH,0.0765057085011509,1
20573,PH,4.236967672688194,1
20584,PH,14.057557427423989,1
20593,PH,9.693790959239696,1
20606,PH,0.1620754364667334,1
20618,PH,0.0614832921485774,1
20627,PH,0.0767721992139383,1
20644,A,33.81107842549852,1
20644,PH,1.8613886404138649,1
20657,PH,0.1135549551346157,1
20659,PH,0.0,1
20665,PH,4.668573216443278,4
20667,PH,19.497043174725995,1
20678,PH,2.647466502329656,1
20679,PH,8.845978271725876,1
20683,PH,15.434080722644925,2
20687,A,34.41753209100941,1
20693,PH,0.5251980924419681,1
20698,PH,0.1741129079844324,1
207,PH,14.23347975911099,1
20707,PH,15.720774835833916,1
20709,PH,0.0220710000413567,1
20712,PH,14.3169680849788,1
20716,PH,14.933527653675666,1
20717,PH,0.1349364709152271,1
20724,PH,0.0508736397154651,1
20729,PH,8.899035303788969,1
20734,PH,0.0322841093008893,1
20784,PH,0.8816995680970036,1
20785,PH,0.0,1
20789,PH,14.119692368572677,3
208,PH,0.918801032231442,1
20815,PH,0.3489691606163246,2
20881,PH,0.0,1
20899,PH,0.7069608269956634,1
209,PH,9.957309949085731,1
20907,PH,1.389011392356133,1
20917,PH,14.246148739936425,2
20921,PH,5.750661686981778,2
20943,PH,2.0676432034178998,1
20944,PH,14.038382238360269,1
20946,A,35.13802550896786,1
210,PH,18.65076545959272,1
21056,PH,0.7117909791768289,1
21064,PH,0.3581967327313981,1
21066,PH,24.771611958757237,1
21069,PH,14.166365913707097,1
21069,A,0.5952620251654718,1
21075,PH,4.205325432863231,1
21077,PH,4.227197858915224,1
21079,PH,1.87174770999274,1
212,PH,30.05432201982019,2
21216,PH,7.309784922590575,1
21217,PH,4.237459584922712,1
21262,PH,1.802620538847528,1
213,A,1.8898877283805184,1
21329,PH,0.6612898005410114,1
21350,PH,3.0412535805714294,5
21386,PH,0.0910802171979677,1
21391,PH,15.884259229263916,1
21408,PH,2.0868183924816197,1
2142,PH,1.8613886404138649,1
21422,PH,0.3292844203117809,1
21434,PH,14.324054257190324,1
21436,PH,27.277052298529057,3
21439,PH,1.77342135599984,1
21445,PH,15.080669565162031,1
21445,A,0.8998088230092793,1
21451,PH,1.8472456254044385,1
21456,PH,1.9817767972968043,2
21461,PH,1.989918238221886,1
21475,PH,0.0816095035375843,1
21479,PH,0.3681622018519168,1
21493,PH,1.7988131143775388,1
21495,PH,14.90677600808458,1
21509,PH,1.711253737239703,1
218,PH,9.130361492069223,1
2197,PH,0.1399524519436195,1
220,PH,8.883457377669647,1
22123,A,35.289901539528095,1
223,PH,12.641022885892431,2
22367,PH,15.025673461857536,1
224,PH,19.249519204195778,5
2240,PH,0.0069077145280123,1
22471,A,0.5146428836166494,1
22520,PH,0.8281908942085308,1
22537,PH,0.4459861864405519,1
22547,PH,14.3169680849788,1
22553,PH,21.039820977890717,2
22560,PH,20.137058443963667,1
22571,PH,14.091373035302304,1
22579,PH,14.902543196264235,3
22580,PH,14.149629147832918,1
22589,PH,14.840679832414304,1
22597,PH,0.0095450157244252,1
22602,PH,0.0604260267180427,1
22605,PH,0.0388570564151548,1
22606,PH,14.186869231870851,1
22612,PH,0.0,1
22613,PH,4.191451237905211,1
22640,PH,19.4057137998212,1
22642,PH,9.495090351047796,1
22651,A,0.5240781693518337,1
22661,PH,3.2358875930797297,1
22678,PH,0.0133524401944143,1
2268,PH,20.42878431759214,1
22694,A,17.692053459537185,1
22701,PH,4.205325432863231,1
22702,PH,0.1049674562881163,1
22704,PH,0.0800860094776376,1
22728,PH,14.774978881106358,1
22730,PH,0.1175546107292495,1
22732,PH,0.1559312346495374,1
22751,PH,1.9117884804886125,1
22769,PH,33.059900511930095,2
22770,PH,14.909017280925973,1
22821,PH,0.9286136255924816,1
22824,PH,0.0640103598589914,1
22862,PH,8.917966972895444,1
22879,PH,8.329901169880618,3
22900,PH,1.5736658017280707,1
22947,PH,14.15349206909451,1
23002,PH,7.418690872668931,1
23004,PH,13.19637610532669,1
23036,A,31.84206377279012,1
23059,PH,0.1260375528218736,1
23067,A,0.8815133600172008,1
23074,PH,10.684636082004774,1
23084,PH,29.414319974927807,2
23107,PH,15.385387997551,1
23109,PH,0.0577887255216298,1
23169,PH,2.0868183924816197,1
23171,PH,0.1064793577493274,1
23487,PH,2.391019832679728,1
23488,A,34.32042360851505,1
23522,PH,0.1464320984883075,1
23968,PH,25.83897187988125,1
240,A,17.281826699321623,1
2403,PH,18.70792896943532,1
2406,PH,10.684636082004774,1
2407,PH,0.0,1
2408,PH,0.1042058309336084,1
2409,PH,14.20478151693504,2
2413,PH,48.7650367700558,7
2416,PH,43.86694338728939,6
2417,S,14.341271505489088,1
2419,PH,5.376240729550848,3
2419,A,0.1100176661314332,1
2420,PH,1.2188667422680644,1
2421,PH,0.2802895605675186,1
2422,A,17.405369984658574,1
2422,PH,9.936009710186672,1
2427,PH,10.71383526485246,1
24335,A,3.671466937205844,1
24355,A,17.64845576049972,1
24374,A,17.5408307271025,1
24380,PH,15.12781363015681,1
24404,PH,11.663907006957519,2
2441,PH,53.02388654809982,4
2442,A,15.602765492487295,1
2443,A,1.9635200894564,1
24431,PH,4.871356938127695,1
24499,PH,10.89246667233168,1
24530,PH,15.134462518943428,1
24594,A,36.069055390567044,2
24594,PH,4.877495151705589,1
24710,PH,0.2772008408754488,1
24860,PH,15.4191022525052,1
24865,PH,0.0,1
24871,A,34.66713301900308,1
24874,A,1.6224311872080497,1
24874,PH,1.5906204142624134,2
24876,PH,18.77521808055888,1
2489,A,34.836550831652225,2
2489,PH,33.28633814065533,5
24890,PH,7.505131011769285,1
24890,A,4.1205317815747815,2
24894,PH,88.45019854777316,5
24894,A,1.735791394115911,1
24896,A,22.65185276583736,1
24897,PH,14.581944579685612,1
24899,PH,1.8787902890844836,1
2492,PH,14.956210604008321,4
24924,PH,0.947627088388429,2
24944,PH,23.911285369625222,1
24947,PH,15.021249959091088,2
24964,A,0.4357403604821542,1
24974,A,0.6933570583851746,1
24974,PH,0.0524866435086639,1
24977,PH,0.0,1
24983,PH,0.0177119507169816,1
24988,PH,0.5103485290532989,1
24992,A,0.3752430404673185,1
24992,PH,0.0176539428298153,1
25034,PH,14.134560399988034,1
25035,PH,0.0,1
25036,PH,11.048079698474687,1
25044,PH,8.927077559592488,1
25045,PH,0.2033411138808778,2
25049,PH,1.146059615768065,1
25050,PH,20.152765948493546,1
25050,A,3.821184115552946,1
25058,A,1.5161786869647964,2
25067,PH,14.918524541479329,1
25067,A,0.8213343886260028,1
25069,PH,20.726761770103394,4
25070,PH,14.09992440929173,1
25071,PH,0.0195222699459425,1
25072,A,1.5551313648762883,1
25072,PH,0.1936115066239916,2
25075,PH,5.0210829475736904,2
25076,PH,16.19097357031938,2
25077,A,32.456562411023306,1
25078,PH,13.949654705140182,1
25079,A,16.453488579861613,1
25079,PH,0.045026886166683,1
25084,PH,15.130855817806006,2
25094,A,1.3463031104773535,1
25094,PH,0.32013050738457705,3
25095,PH,0.8430482318330159,1
25098,PH,14.345156309808887,3
25099,A,0.798872442919687,1
2510,A,31.273783698531677,1
2510,PH,2.577815219738798,2
25107,PH,2.0115068973995758,1
25111,A,34.00162444541194,1
25111,PH,1.3311733765296954,1
2513,PH,24.681206340033018,2
2513,A,18.479945472133625,1
2514,PH,10.653556697687144,3
2515,PH,1.6057484119963823,3
2518,PH,0.2154385666503835,1
2522,PH,0.1064793577493274,1
25225,A,1.0435135072597617,1
2523,A,0.7445184951226713,1
25243,PH,19.56477133090583,1
2527,PH,34.92109824062342,3
253,PH,1.769613931529851,1
2530,PH,18.936849544685263,1
25318,PH,35.997604637463624,4
25318,A,24.66426772468793,1
25319,PH,8.075346159431533,3
25320,PH,14.949041412998302,1
25321,PH,38.142292976324654,2
25321,A,36.32377576259127,1
25322,PH,18.96309669680221,1
25323,PH,16.942991737815046,1
25324,PH,14.323655185693463,3
25325,PH,14.782068821459225,1
25326,PH,13.979462563933428,2
25327,PH,5.000961838635336,2
25328,PH,10.723812519073975,1
25329,A,35.6508583448104,2
25330,PH,10.733704615680628,4
25330,A,0.5168550971168382,1
25332,A,38.82692217537519,2
25332,PH,0.3246934691056938,2
25334,A,0.2026523429333394,1
25335,PH,9.195992475125324,3
25335,A,5.5401895830544845,2
25336,PH,23.10687704405458,4
2534,PH,11.292067622147963,2
25340,PH,0.0238681684215044,1
25353,A,0.4433016863497022,1
2536,PH,0.1553709857668081,1
25360,A,53.29785765682934,3
25360,PH,20.733166681280508,1
25362,PH,8.849427407546457,2
25365,PH,11.485986833411857,4
25366,PH,1.1343766665599029,1
25368,PH,13.661437333075668,2
25369,PH,29.01645203221642,3
25370,PH,28.790130398361608,2
25371,PH,0.0195690095083933,1
25379,PH,14.09992440929173,1
25383,PH,0.0387441985721133,1
25384,A,17.232494181998035,1
2539,A,51.645646773355736,2
25410,PH,8.963077279821597,2
25420,PH,4.814565631076957,2
25428,PH,31.0979584500455,1
25433,A,25.76200965647805,1
2551,PH,14.895357718714257,1
2552,A,2.8045218390519926,2
2553,A,32.74438923870871,1
2553,PH,9.654271064492882,1
25533,A,0.3865459114133134,1
25561,A,32.448624121695715,1
25623,PH,0.0,1
25681,PH,0.0689148725770236,1
25688,A,4.369381955096263,1
25691,PH,0.0,1
25695,PH,0.1868747473393792,1
